Txn_Date,Product_Id,Product_Type,Zip,Total_Sales_sum
2021-02,3,Beds,30022,300.0
2021-02,7,Crate,30026,660.0
2021-02,7,Crate,30030,540.0
2021-02,20,Bowls,30048,20.0
2021-02,13,Leashes,30098,20.0
2021-02,2,Leashes,30008,120.0
2021-02,15,Kennel,30087,80.0
2021-02,5,Attire,30089,70.0
2021-02,1,Collar,30004,30.0
2021-03,16,Attire,30060,40.0
2021-03,11,Toys,30090,25.0
2021-03,9,Bowls,30089,20.0
2021-03,3,Beds,30091,90.0
2021-03,2,Leashes,30001,100.0
2021-04,19,"Exercise Pen",30084,200.0
2021-04,17,Gates,30049,100.0
2021-04,11,Toys,30068,100.0
2021-04,6,Gates,30003,100.0
2021-04,10,"Grooming Supplies",30046,100.0
2021-04,11,Toys,30074,25.0
2021-04,7,Crate,30017,60.0
2021-04,1,Collar,30083,10.0
2021-04,16,Attire,30039,10.0
2021-04,5,Attire,30010,10.0
2021-04,11,Toys,30002,25.0
2021-04,2,Leashes,30096,20.0
2021-04,2,Leashes,30043,60.0
2021-04,8,"Exercise Pen",30015,100.0
2021-04,6,Gates,30081,100.0
2021-04,8,"Exercise Pen",30002,200.0
2021-05,18,Crate,30011,120.0
2021-05,7,Crate,30035,60.0
2021-05,9,Bowls,30018,20.0
2021-05,7,Crate,30076,60.0
2021-05,19,"Exercise Pen",30001,100.0
2021-05,3,Beds,30062,30.0
2021-05,5,Attire,30097,20.0
2021-05,16,Attire,30076,10.0
2021-05,10,"Grooming Supplies",30051,50.0
2021-06,16,Attire,30083,10.0
2021-06,5,Attire,30071,20.0
2021-06,5,Attire,30049,20.0
2021-06,10,"Grooming Supplies",30037,25.0
2021-06,16,Attire,30091,20.0
2021-06,4,Kennel,30055,80.0
2021-06,3,Beds,30029,30.0
2021-06,17,Gates,30049,50.0
2021-06,6,Gates,30066,50.0
2021-06,18,Crate,30013,60.0
2021-06,4,Kennel,30009,40.0
2021-07,9,Bowls,30021,20.0
2021-07,1,Collar,30065,40.0
2021-07,3,Beds,30072,30.0
2021-07,7,Crate,30041,60.0
2021-07,7,Crate,30092,180.0
2021-07,8,"Exercise Pen",30015,100.0
2021-07,12,Collar,30088,20.0
2021-07,10,"Grooming Supplies",30087,25.0
2021-07,5,Attire,30004,30.0
2021-07,5,Attire,30042,10.0
2021-07,4,Kennel,30004,80.0
2021-07,1,Collar,30080,20.0
2021-07,20,Bowls,30024,20.0
2021-07,11,Toys,30039,50.0
2021-08,5,Attire,30003,10.0
2021-08,3,Beds,30039,60.0
2021-08,7,Crate,30076,120.0
2021-08,14,Beds,30039,30.0
2021-08,10,"Grooming Supplies",30031,50.0
2021-08,1,Collar,30097,10.0
2021-08,14,Beds,30027,30.0
2021-08,10,"Grooming Supplies",30074,50.0
2021-08,5,Attire,30097,20.0
2021-08,6,Gates,30063,50.0
2021-08,2,Leashes,30011,20.0
2021-08,2,Leashes,30094,60.0
2021-08,5,Attire,30042,20.0
2021-08,8,"Exercise Pen",30028,200.0
2021-08,3,Beds,30053,30.0
2021-09,18,Crate,30046,120.0
2021-09,7,Crate,30009,120.0
2021-09,10,"Grooming Supplies",30053,50.0
2021-09,1,Collar,30071,20.0
2021-09,15,Kennel,30060,40.0
2021-09,20,Bowls,30084,10.0
2021-09,4,Kennel,30008,40.0
2021-09,8,"Exercise Pen",30027,300.0
2021-09,10,"Grooming Supplies",30097,25.0
2021-09,4,Kennel,30006,40.0
2021-09,16,Attire,30049,20.0
2021-09,11,Toys,30088,25.0
2021-09,14,Beds,30063,60.0
2021-09,4,Kennel,30083,80.0
2021-09,12,Collar,30090,10.0
2021-09,9,Bowls,30024,20.0
2021-10,9,Bowls,30068,20.0
2021-10,3,Beds,30038,60.0
2021-10,4,Kennel,30023,120.0
2021-10,3,Beds,30001,90.0
2021-10,1,Collar,30072,20.0
2021-10,17,Gates,30044,100.0
2021-10,10,"Grooming Supplies",30028,25.0
2021-10,7,Crate,30049,120.0
2021-10,5,Attire,30015,20.0
2021-10,7,Crate,30036,60.0
2021-10,4,Kennel,30001,240.0
2021-10,19,"Exercise Pen",30042,200.0
2021-10,2,Leashes,30075,40.0
2021-10,16,Attire,30083,20.0
2021-10,22,Toys,30082,50.0
2021-11,17,Gates,30070,50.0
2021-11,9,Bowls,30008,30.0
2021-11,1,Collar,30001,30.0
2021-11,20,Bowls,30050,20.0
2021-11,13,Leashes,30041,40.0
2021-11,6,Gates,30019,50.0
2021-11,15,Kennel,30026,40.0
2021-11,11,Toys,30077,50.0
2021-11,9,Bowls,30067,20.0
2021-12,8,"Exercise Pen",30019,100.0
2021-12,10,"Grooming Supplies",30007,100.0
2021-12,17,Gates,30041,50.0
2021-12,8,"Exercise Pen",30005,200.0
2021-12,19,"Exercise Pen",30062,100.0
2021-12,14,Beds,30024,30.0
2021-12,7,Crate,30060,120.0
2021-12,10,"Grooming Supplies",30065,125.0
2021-12,11,Toys,30074,25.0
2021-12,4,Kennel,30095,40.0
2021-12,10,"Grooming Supplies",30021,25.0
2021-12,14,Beds,30072,30.0
2021-12,1,Collar,30061,20.0
2021-12,5,Attire,30028,10.0
2021-12,1,Collar,30011,40.0
2021-12,21,"Grooming Supplies",30011,25.0
2021-12,4,Kennel,30070,40.0
2021-01,19,"Exercise Pen",30014,400.0
2021-01,4,Kennel,30023,280.0
2021-02,9,Bowls,30038,40.0
2021-02,19,"Exercise Pen",30046,300.0
2021-03,12,Collar,30084,20.0
2021-03,15,Kennel,30057,80.0
2021-03,12,Collar,30010,20.0
2021-03,22,Toys,30082,50.0
2021-03,13,Leashes,30051,20.0
2021-01,2,Leashes,30036,120.0
2021-01,9,Bowls,30026,90.0
2021-01,9,Bowls,30040,40.0
2021-02,3,Beds,30013,120.0
2021-02,3,Beds,30005,270.0
2021-03,8,"Exercise Pen",30010,200.0
2021-03,11,Toys,30001,50.0
2021-01,2,Leashes,30041,60.0
2021-01,17,Gates,30062,300.0
2021-02,6,Gates,30094,150.0
2021-02,12,Collar,30091,10.0
2021-02,5,Attire,30059,20.0
2021-03,11,Toys,30024,50.0
2021-03,10,"Grooming Supplies",30054,50.0
2021-03,15,Kennel,30044,80.0
2021-03,18,Crate,30075,120.0
2021-03,7,Crate,30028,60.0
2021-02,6,Gates,30051,400.0
2021-02,5,Attire,30029,20.0
2021-01,18,Crate,30064,180.0
2021-01,18,Crate,30061,60.0
2021-01,15,Kennel,30038,240.0
2021-01,10,"Grooming Supplies",30016,50.0
2021-02,21,"Grooming Supplies",30097,50.0
2021-02,3,Beds,30069,60.0
2021-01,15,Kennel,30013,40.0
2021-02,5,Attire,30031,30.0
2021-01,3,Beds,30056,60.0
2021-01,1,Collar,30096,50.0
2021-02,17,Gates,30045,100.0
2021-02,12,Collar,30067,20.0
2021-02,6,Gates,30060,100.0
2021-01,22,Toys,30059,50.0
2021-01,14,Beds,30071,30.0
2021-01,15,Kennel,30059,80.0
2021-01,8,"Exercise Pen",30077,300.0
2021-02,5,Attire,30050,20.0
2021-01,4,Kennel,30011,120.0
2021-01,7,Crate,30055,300.0
2021-01,20,Bowls,30044,30.0
2021-01,3,Beds,30041,120.0
2021-02,22,Toys,30022,25.0
2021-02,12,Collar,30080,20.0
2021-01,16,Attire,30029,30.0
2021-01,16,Attire,30071,20.0
2021-01,11,Toys,30059,125.0
2021-01,11,Toys,30010,75.0
2021-02,21,"Grooming Supplies",30029,25.0
2021-02,9,Bowls,30087,20.0
2021-01,20,Bowls,30022,20.0
2021-01,18,Crate,30099,120.0
2021-01,7,Crate,30046,60.0
2021-02,4,Kennel,30053,80.0
2021-02,7,Crate,30018,180.0
2021-01,14,Beds,30073,30.0
2021-02,14,Beds,30085,60.0
2021-01,1,Collar,30091,20.0
2021-02,10,"Grooming Supplies",30028,50.0
2021-02,19,"Exercise Pen",30043,100.0
2021-02,16,Attire,30085,10.0
2021-02,12,Collar,30011,10.0
2021-01,19,"Exercise Pen",30089,200.0
2021-01,1,Collar,30009,60.0
2021-01,1,Collar,30027,20.0
2021-01,4,Kennel,30094,240.0
2021-01,11,Toys,30093,75.0
2021-01,8,"Exercise Pen",30040,400.0
2021-01,16,Attire,30039,20.0
2021-01,19,"Exercise Pen",30005,200.0
2021-01,5,Attire,30012,20.0
2021-01,9,Bowls,30064,100.0
2021-02,7,Crate,30064,480.0
2021-02,12,Collar,30036,10.0
2021-02,6,Gates,30069,300.0
2021-02,7,Crate,30091,180.0
2021-02,3,Beds,30064,240.0
2021-02,14,Beds,30006,60.0
2021-02,1,Collar,30088,60.0
2021-02,5,Attire,30061,30.0
2021-02,5,Attire,30093,30.0
2021-02,17,Gates,30047,50.0
2021-02,4,Kennel,30032,160.0
2021-02,11,Toys,30074,150.0
2021-02,1,Collar,30091,30.0
2021-02,9,Bowls,30096,50.0
2021-02,10,"Grooming Supplies",30058,100.0
2021-02,11,Toys,30045,75.0
2021-02,5,Attire,30092,80.0
2021-02,18,Crate,30090,240.0
2021-03,19,"Exercise Pen",30039,100.0
2021-03,12,Collar,30039,10.0
2021-03,18,Crate,30078,120.0
2021-03,6,Gates,30066,100.0
2021-03,1,Collar,30025,30.0
2021-03,11,Toys,30051,50.0
2021-03,9,Bowls,30049,10.0
2021-03,3,Beds,30067,90.0
2021-03,7,Crate,30066,120.0
2021-03,5,Attire,30043,70.0
2021-03,15,Kennel,30061,80.0
2021-03,4,Kennel,30074,40.0
2021-04,10,"Grooming Supplies",30094,50.0
2021-04,8,"Exercise Pen",30019,200.0
2021-04,6,Gates,30079,50.0
2021-04,20,Bowls,30048,20.0
2021-04,6,Gates,30006,50.0
2021-04,21,"Grooming Supplies",30076,25.0
2021-04,6,Gates,30047,50.0
2021-04,10,"Grooming Supplies",30098,75.0
2021-04,4,Kennel,30054,40.0
2021-05,9,Bowls,30079,10.0
2021-05,7,Crate,30042,60.0
2021-05,21,"Grooming Supplies",30096,50.0
2021-05,1,Collar,30053,20.0
2021-05,22,Toys,30004,25.0
2021-06,5,Attire,30070,10.0
2021-06,9,Bowls,30012,40.0
2021-06,11,Toys,30067,50.0
2021-06,19,"Exercise Pen",30083,100.0
2021-06,1,Collar,30006,10.0
2021-06,16,Attire,30090,20.0
2021-06,17,Gates,30018,50.0
2021-06,10,"Grooming Supplies",30056,25.0
2021-07,11,Toys,30084,75.0
2021-07,1,Collar,30040,20.0
2021-07,8,"Exercise Pen",30055,200.0
2021-07,7,Crate,30098,60.0
2021-07,6,Gates,30048,100.0
2021-07,5,Attire,30045,10.0
2021-07,10,"Grooming Supplies",30078,50.0
2021-07,7,Crate,30006,300.0
2021-07,8,"Exercise Pen",30046,100.0
2021-07,9,Bowls,30013,10.0
2021-07,20,Bowls,30048,20.0
2021-07,5,Attire,30016,20.0
2021-08,2,Leashes,30021,40.0
2021-08,9,Bowls,30011,20.0
2021-08,1,Collar,30052,20.0
2021-08,7,Crate,30093,180.0
2021-08,10,"Grooming Supplies",30048,75.0
2021-08,2,Leashes,30030,40.0
2021-08,4,Kennel,30065,80.0
2021-08,5,Attire,30040,10.0
2021-08,4,Kennel,30068,40.0
2021-08,8,"Exercise Pen",30022,100.0
2021-08,11,Toys,30095,50.0
2021-08,4,Kennel,30042,80.0
2021-08,9,Bowls,30029,20.0
2021-08,20,Bowls,30007,20.0
2021-08,6,Gates,30038,50.0
2021-08,8,"Exercise Pen",30046,400.0
2021-08,5,Attire,30058,20.0
2021-08,8,"Exercise Pen",30069,200.0
2021-09,10,"Grooming Supplies",30009,50.0
2021-09,19,"Exercise Pen",30013,100.0
2021-09,2,Leashes,30033,80.0
2021-09,6,Gates,30098,100.0
2021-09,11,Toys,30090,25.0
2021-09,21,"Grooming Supplies",30078,50.0
2021-09,9,Bowls,30064,10.0
2021-09,6,Gates,30008,50.0
2021-09,8,"Exercise Pen",30028,200.0
2021-10,10,"Grooming Supplies",30013,100.0
2021-10,1,Collar,30061,20.0
2021-10,10,"Grooming Supplies",30088,75.0
2021-10,6,Gates,30088,200.0
2021-10,19,"Exercise Pen",30038,200.0
2021-10,7,Crate,30031,120.0
2021-10,9,Bowls,30072,10.0
2021-10,9,Bowls,30061,30.0
2021-10,5,Attire,30049,20.0
2021-10,9,Bowls,30042,20.0
2021-10,14,Beds,30096,120.0
2021-10,12,Collar,30082,10.0
2021-10,1,Collar,30056,10.0
2021-10,7,Crate,30083,120.0
2021-10,7,Crate,30037,60.0
2021-10,9,Bowls,30057,20.0
2021-10,4,Kennel,30093,80.0
2021-10,13,Leashes,30038,20.0
2021-10,7,Crate,30058,60.0
2021-10,6,Gates,30023,50.0
2021-10,14,Beds,30043,60.0
2021-10,5,Attire,30086,10.0
2021-11,6,Gates,30090,50.0
2021-11,11,Toys,30048,25.0
2021-11,18,Crate,30074,60.0
2021-11,10,"Grooming Supplies",30078,25.0
2021-11,3,Beds,30012,60.0
2021-11,4,Kennel,30026,40.0
2021-11,9,Bowls,30039,10.0
2021-11,7,Crate,30010,240.0
2021-11,6,Gates,30027,100.0
2021-11,14,Beds,30012,60.0
2021-11,15,Kennel,30055,80.0
2021-11,11,Toys,30021,50.0
2021-11,7,Crate,30040,60.0
2021-11,2,Leashes,30054,20.0
2021-11,9,Bowls,30028,10.0
2021-11,22,Toys,30065,25.0
2021-11,3,Beds,30086,60.0
2021-11,11,Toys,30009,25.0
2021-12,9,Bowls,30063,20.0
2021-12,14,Beds,30017,30.0
2021-12,7,Crate,30004,120.0
2021-12,10,"Grooming Supplies",30068,50.0
2021-12,9,Bowls,30023,10.0
2021-12,3,Beds,30090,60.0
2021-12,4,Kennel,30064,40.0
2021-12,8,"Exercise Pen",30067,200.0
2021-12,9,Bowls,30011,20.0
2021-12,5,Attire,30006,30.0
2021-12,13,Leashes,30098,40.0
2021-12,10,"Grooming Supplies",30057,25.0
2021-12,4,Kennel,30067,40.0
2021-01,3,Beds,30007,270.0
2021-01,4,Kennel,30087,280.0
2021-01,17,Gates,30095,100.0
2021-01,4,Kennel,30037,160.0
2021-02,2,Leashes,30037,100.0
2021-03,8,"Exercise Pen",30073,200.0
2021-03,22,Toys,30081,50.0
2021-03,2,Leashes,30081,20.0
2021-03,3,Beds,30099,30.0
2021-03,19,"Exercise Pen",30083,300.0
2021-03,12,Collar,30064,10.0
2021-03,3,Beds,30017,30.0
2021-01,7,Crate,30015,120.0
2021-01,8,"Exercise Pen",30017,200.0
2021-02,9,Bowls,30098,60.0
2021-02,12,Collar,30041,20.0
2021-02,12,Collar,30015,30.0
2021-03,8,"Exercise Pen",30008,200.0
2021-03,19,"Exercise Pen",30084,200.0
2021-01,19,"Exercise Pen",30004,200.0
2021-01,1,Collar,30049,40.0
2021-01,4,Kennel,30050,280.0
2021-01,7,Crate,30012,180.0
2021-02,10,"Grooming Supplies",30038,50.0
2021-02,19,"Exercise Pen",30018,600.0
2021-03,16,Attire,30068,20.0
2021-03,12,Collar,30056,20.0
2021-03,9,Bowls,30092,10.0
2021-01,17,Gates,30092,50.0
2021-01,10,"Grooming Supplies",30029,50.0
2021-02,5,Attire,30037,20.0
2021-02,11,Toys,30094,200.0
2021-02,20,Bowls,30096,20.0
2021-02,17,Gates,30039,150.0
2021-01,14,Beds,30046,30.0
2021-01,18,Crate,30034,120.0
2021-01,1,Collar,30068,70.0
2021-01,6,Gates,30060,150.0
2021-02,8,"Exercise Pen",30038,500.0
2021-02,6,Gates,30076,100.0
2021-01,20,Bowls,30023,20.0
2021-01,3,Beds,30032,180.0
2021-02,11,Toys,30093,100.0
2021-01,8,"Exercise Pen",30089,700.0
2021-02,18,Crate,30011,120.0
2021-02,8,"Exercise Pen",30011,300.0
2021-01,6,Gates,30012,400.0
2021-01,9,Bowls,30096,60.0
2021-01,9,Bowls,30017,40.0
2021-01,21,"Grooming Supplies",30093,50.0
2021-02,22,Toys,30053,50.0
2021-02,1,Collar,30013,10.0
2021-02,20,Bowls,30013,30.0
2021-02,3,Beds,30038,30.0
2021-01,7,Crate,30063,240.0
2021-02,10,"Grooming Supplies",30094,25.0
2021-01,6,Gates,30038,100.0
2021-01,1,Collar,30095,40.0
2021-01,13,Leashes,30091,80.0
2021-02,18,Crate,30028,60.0
2021-01,8,"Exercise Pen",30034,400.0
2021-01,15,Kennel,30022,120.0
2021-01,16,Attire,30030,30.0
2021-01,5,Attire,30065,20.0
2021-01,10,"Grooming Supplies",30048,50.0
2021-02,7,Crate,30081,120.0
2021-01,16,Attire,30063,20.0
2021-01,18,Crate,30011,120.0
2021-01,8,"Exercise Pen",30085,200.0
2021-02,9,Bowls,30085,10.0
2021-02,17,Gates,30062,50.0
2021-02,18,Crate,30076,60.0
2021-01,3,Beds,30038,30.0
2021-01,9,Bowls,30051,20.0
2021-01,10,"Grooming Supplies",30060,25.0
2021-01,4,Kennel,30041,280.0
2021-01,10,"Grooming Supplies",30090,225.0
2021-01,5,Attire,30092,110.0
2021-01,1,Collar,30071,100.0
2021-01,4,Kennel,30039,280.0
2021-01,18,Crate,30017,120.0
2021-01,8,"Exercise Pen",30053,400.0
2021-01,13,Leashes,30084,80.0
2021-01,10,"Grooming Supplies",30065,200.0
2021-02,8,"Exercise Pen",30020,400.0
2021-02,16,Attire,30050,40.0
2021-02,7,Crate,30095,480.0
2021-02,9,Bowls,30058,30.0
2021-02,7,Crate,30072,300.0
2021-03,9,Bowls,30090,30.0
2021-03,3,Beds,30045,120.0
2021-03,10,"Grooming Supplies",30090,50.0
2021-03,8,"Exercise Pen",30025,400.0
2021-03,16,Attire,30087,20.0
2021-03,8,"Exercise Pen",30057,400.0
2021-03,16,Attire,30069,10.0
2021-03,16,Attire,30085,10.0
2021-03,16,Attire,30064,10.0
2021-03,16,Attire,30038,10.0
2021-03,22,Toys,30073,50.0
2021-03,10,"Grooming Supplies",30060,50.0
2021-03,2,Leashes,30063,20.0
2021-03,10,"Grooming Supplies",30011,100.0
2021-04,18,Crate,30063,120.0
2021-04,4,Kennel,30048,40.0
2021-04,18,Crate,30029,60.0
2021-04,2,Leashes,30063,100.0
2021-04,10,"Grooming Supplies",30069,50.0
2021-04,22,Toys,30033,25.0
2021-04,20,Bowls,30043,10.0
2021-04,6,Gates,30049,100.0
2021-04,9,Bowls,30065,20.0
2021-04,8,"Exercise Pen",30027,200.0
2021-04,14,Beds,30089,30.0
2021-04,11,Toys,30012,50.0
2021-04,8,"Exercise Pen",30067,100.0
2021-04,10,"Grooming Supplies",30068,50.0
2021-05,3,Beds,30070,30.0
2021-05,17,Gates,30029,50.0
2021-05,5,Attire,30076,40.0
2021-05,7,Crate,30057,300.0
2021-05,11,Toys,30042,25.0
2021-05,2,Leashes,30091,20.0
2021-05,3,Beds,30063,60.0
2021-05,10,"Grooming Supplies",30037,25.0
2021-05,6,Gates,30030,100.0
2021-05,13,Leashes,30080,40.0
2021-05,8,"Exercise Pen",30090,200.0
2021-05,8,"Exercise Pen",30056,100.0
2021-06,17,Gates,30029,100.0
2021-06,6,Gates,30026,50.0
2021-06,22,Toys,30042,50.0
2021-06,10,"Grooming Supplies",30008,100.0
2021-06,14,Beds,30042,60.0
2021-06,2,Leashes,30014,20.0
2021-06,2,Leashes,30044,40.0
2021-06,20,Bowls,30002,20.0
2021-06,10,"Grooming Supplies",30058,50.0
2021-06,6,Gates,30016,100.0
2021-07,3,Beds,30089,30.0
2021-07,2,Leashes,30025,40.0
2021-07,11,Toys,30038,75.0
2021-07,1,Collar,30068,20.0
2021-07,18,Crate,30031,120.0
2021-07,11,Toys,30082,75.0
2021-07,4,Kennel,30007,40.0
2021-07,7,Crate,30027,120.0
2021-07,2,Leashes,30004,40.0
2021-07,6,Gates,30082,100.0
2021-07,8,"Exercise Pen",30002,200.0
2021-07,7,Crate,30001,60.0
2021-07,2,Leashes,30068,20.0
2021-07,1,Collar,30002,30.0
2021-07,4,Kennel,30035,40.0
2021-07,5,Attire,30098,20.0
2021-07,3,Beds,30045,30.0
2021-07,15,Kennel,30066,80.0
2021-07,2,Leashes,30094,40.0
2021-08,9,Bowls,30090,10.0
2021-08,2,Leashes,30061,40.0
2021-08,3,Beds,30023,90.0
2021-08,6,Gates,30015,100.0
2021-08,8,"Exercise Pen",30078,200.0
2021-08,14,Beds,30005,30.0
2021-08,22,Toys,30058,25.0
2021-08,10,"Grooming Supplies",30006,25.0
2021-08,11,Toys,30086,25.0
2021-08,1,Collar,30088,20.0
2021-08,16,Attire,30037,10.0
2021-08,9,Bowls,30073,10.0
2021-09,3,Beds,30047,60.0
2021-09,17,Gates,30006,100.0
2021-09,16,Attire,30041,10.0
2021-09,10,"Grooming Supplies",30019,50.0
2021-09,10,"Grooming Supplies",30092,50.0
2021-09,8,"Exercise Pen",30072,200.0
2021-09,3,Beds,30088,30.0
2021-09,8,"Exercise Pen",30095,200.0
2021-09,7,Crate,30019,120.0
2021-09,7,Crate,30024,60.0
2021-09,20,Bowls,30064,20.0
2021-09,8,"Exercise Pen",30087,100.0
2021-09,16,Attire,30029,10.0
2021-09,9,Bowls,30075,20.0
2021-09,13,Leashes,30045,20.0
2021-09,17,Gates,30028,50.0
2021-09,6,Gates,30072,100.0
2021-09,4,Kennel,30098,80.0
2021-10,5,Attire,30031,20.0
2021-10,20,Bowls,30024,20.0
2021-10,6,Gates,30090,100.0
2021-10,4,Kennel,30014,80.0
2021-10,17,Gates,30025,100.0
2021-10,4,Kennel,30032,80.0
2021-10,3,Beds,30012,30.0
2021-10,6,Gates,30072,100.0
2021-10,14,Beds,30092,30.0
2021-10,4,Kennel,30011,80.0
2021-11,1,Collar,30035,10.0
2021-11,4,Kennel,30014,80.0
2021-11,14,Beds,30051,60.0
2021-11,18,Crate,30089,120.0
2021-11,1,Collar,30073,40.0
2021-11,16,Attire,30057,20.0
2021-11,19,"Exercise Pen",30073,200.0
2021-11,3,Beds,30006,60.0
2021-11,5,Attire,30034,10.0
2021-11,12,Collar,30023,20.0
2021-11,9,Bowls,30045,10.0
2021-11,13,Leashes,30045,20.0
2021-11,4,Kennel,30087,40.0
2021-11,4,Kennel,30061,80.0
2021-11,19,"Exercise Pen",30045,100.0
2021-11,12,Collar,30047,10.0
2021-12,3,Beds,30058,90.0
2021-12,5,Attire,30016,30.0
2021-12,1,Collar,30034,10.0
2021-12,1,Collar,30053,10.0
2021-12,9,Bowls,30021,10.0
2021-12,8,"Exercise Pen",30048,300.0
2021-12,5,Attire,30033,20.0
2021-12,9,Bowls,30077,10.0
2021-12,4,Kennel,30043,40.0
2021-12,4,Kennel,30031,40.0
2021-12,5,Attire,30017,20.0
2021-12,10,"Grooming Supplies",30011,50.0
2021-12,21,"Grooming Supplies",30040,50.0
2021-01,2,Leashes,30054,120.0
2021-01,20,Bowls,30034,20.0
2021-01,20,Bowls,30093,30.0
2021-01,20,Bowls,30069,10.0
2021-01,6,Gates,30022,100.0
2021-01,5,Attire,30058,30.0
2021-02,18,Crate,30064,240.0
2021-02,15,Kennel,30074,40.0
2021-03,4,Kennel,30030,40.0
2021-03,8,"Exercise Pen",30019,100.0
2021-03,4,Kennel,30029,160.0
2021-01,7,Crate,30069,180.0
2021-01,11,Toys,30054,175.0
2021-02,15,Kennel,30071,120.0
2021-02,6,Gates,30067,100.0
2021-01,7,Crate,30025,360.0
2021-01,16,Attire,30037,30.0
2021-02,6,Gates,30013,50.0
2021-02,2,Leashes,30032,80.0
2021-02,18,Crate,30068,60.0
2021-03,3,Beds,30053,120.0
2021-03,9,Bowls,30057,20.0
2021-03,10,"Grooming Supplies",30010,25.0
2021-01,13,Leashes,30070,20.0
2021-01,17,Gates,30020,50.0
2021-01,21,"Grooming Supplies",30071,25.0
2021-02,14,Beds,30078,30.0
2021-02,1,Collar,30042,50.0
2021-02,22,Toys,30003,50.0
2021-02,15,Kennel,30046,80.0
2021-01,14,Beds,30080,30.0
2021-01,1,Collar,30050,70.0
2021-01,6,Gates,30097,200.0
2021-01,21,"Grooming Supplies",30085,25.0
2021-01,19,"Exercise Pen",30023,100.0
2021-02,16,Attire,30039,40.0
2021-01,3,Beds,30016,60.0
2021-01,14,Beds,30045,30.0
2021-02,10,"Grooming Supplies",30009,50.0
2021-02,1,Collar,30083,20.0
2021-02,9,Bowls,30003,10.0
2021-02,16,Attire,30004,20.0
2021-01,8,"Exercise Pen",30078,400.0
2021-01,18,Crate,30053,120.0
2021-02,13,Leashes,30019,80.0
2021-02,12,Collar,30018,40.0
2021-02,7,Crate,30037,180.0
2021-01,2,Leashes,30019,60.0
2021-01,21,"Grooming Supplies",30056,50.0
2021-01,6,Gates,30029,150.0
2021-01,22,Toys,30067,50.0
2021-01,4,Kennel,30088,160.0
2021-01,13,Leashes,30042,60.0
2021-01,13,Leashes,30043,20.0
2021-02,7,Crate,30079,180.0
2021-01,18,Crate,30075,120.0
2021-01,13,Leashes,30098,60.0
2021-02,14,Beds,30061,60.0
2021-02,8,"Exercise Pen",30099,200.0
2021-02,21,"Grooming Supplies",30002,50.0
2021-02,4,Kennel,30004,160.0
2021-02,5,Attire,30099,20.0
2021-01,12,Collar,30076,10.0
2021-02,10,"Grooming Supplies",30071,25.0
2021-02,4,Kennel,30010,80.0
2021-02,15,Kennel,30086,40.0
2021-01,17,Gates,30069,50.0
2021-01,18,Crate,30037,120.0
2021-02,10,"Grooming Supplies",30075,50.0
2021-01,3,Beds,30054,60.0
2021-01,9,Bowls,30044,20.0
2021-01,6,Gates,30086,100.0
2021-01,15,Kennel,30029,40.0
2021-01,8,"Exercise Pen",30037,100.0
2021-01,20,Bowls,30041,40.0
2021-01,9,Bowls,30038,30.0
2021-01,21,"Grooming Supplies",30067,50.0
2021-01,21,"Grooming Supplies",30064,75.0
2021-01,17,Gates,30061,150.0
2021-01,11,Toys,30013,75.0
2021-02,1,Collar,30046,10.0
2021-02,2,Leashes,30002,40.0
2021-02,4,Kennel,30024,240.0
2021-02,9,Bowls,30092,50.0
2021-02,2,Leashes,30018,60.0
2021-02,5,Attire,30057,80.0
2021-02,9,Bowls,30040,40.0
2021-02,14,Beds,30027,60.0
2021-02,3,Beds,30093,60.0
2021-02,15,Kennel,30013,200.0
2021-02,14,Beds,30035,90.0
2021-02,9,Bowls,30071,20.0
2021-03,11,Toys,30055,25.0
2021-03,1,Collar,30039,10.0
2021-03,8,"Exercise Pen",30012,400.0
2021-03,9,Bowls,30037,30.0
2021-03,4,Kennel,30013,40.0
2021-03,14,Beds,30099,30.0
2021-03,7,Crate,30045,240.0
2021-03,13,Leashes,30054,40.0
2021-03,5,Attire,30064,10.0
2021-03,1,Collar,30002,20.0
2021-03,4,Kennel,30082,120.0
2021-03,22,Toys,30093,100.0
2021-04,3,Beds,30059,30.0
2021-04,10,"Grooming Supplies",30033,25.0
2021-04,6,Gates,30038,100.0
2021-04,1,Collar,30012,20.0
2021-04,14,Beds,30021,30.0
2021-04,6,Gates,30010,50.0
2021-04,21,"Grooming Supplies",30098,25.0
2021-04,13,Leashes,30067,20.0
2021-04,16,Attire,30093,20.0
2021-04,1,Collar,30030,20.0
2021-04,3,Beds,30085,30.0
2021-05,2,Leashes,30089,20.0
2021-05,13,Leashes,30096,20.0
2021-05,6,Gates,30071,50.0
2021-05,8,"Exercise Pen",30044,200.0
2021-05,9,Bowls,30076,20.0
2021-05,18,Crate,30048,120.0
2021-05,2,Leashes,30028,40.0
2021-05,6,Gates,30057,100.0
2021-05,16,Attire,30066,10.0
2021-05,7,Crate,30023,120.0
2021-05,15,Kennel,30028,40.0
2021-05,9,Bowls,30035,10.0
2021-06,7,Crate,30053,180.0
2021-06,10,"Grooming Supplies",30070,75.0
2021-06,2,Leashes,30093,40.0
2021-06,7,Crate,30007,120.0
2021-06,4,Kennel,30027,80.0
2021-06,7,Crate,30058,120.0
2021-06,1,Collar,30070,20.0
2021-06,7,Crate,30046,120.0
2021-06,10,"Grooming Supplies",30049,50.0
